3686,35,Colombia
3687,42,España
3688,44,Guatemala
3689,30,España
3690,64,México
3691,47,Perú
3692,44,Colombia
3693,10,España
3694,60,Paraguay
3695,43,Guatemala
3696,39,República Dominicana
3697,28,Panamá
3698,45,México
3699,39,Colombia
3700,57,México
3701,44,México
3702,40,Ecuador
3703,45,Cuba
3704,39,Venezuela
3705,23,Colombia
3706,39,Argentina
3707,58,México
3708,22,Paraguay
3709,29,Argentina
3710,51,México
3711,45,México
3712,26,Cuba
3713,46,México
3714,40,España
3715,37,Perú
3716,60,Colombia
3717,51,Argentina
3718,45,México
3719,40,Colombia
3720,76,Venezuela
3721,35,Colombia
3722,38,Colombia
3723,33,Nicaragua
3724,44,República Dominicana
3725,41,México
3726,38,Perú
3727,31,Ecuador
3728,31,México
3730,41,España
3731,34,España
3732,47,Perú
3733,40,Argentina
3734,28,México
3735,50,Venezuela
3736,29,Perú
3737,38,Puerto Rico
3738,44,Venezuela
3739,45,España
3740,26,Ecuador
3741,72,Ecuador
3742,23,Colombia
3743,35,Argentina
3744,46,Honduras
3745,30,México
3746,49,México
3748,41,México
3749,32,Guatemala
3750,58,Argentina
3751,39,Argentina
3752,34,México
3753,36,Venezuela
3754,35,Chile
3755,39,España
3756,36,Bolívia
3757,46,México
3758,30,Ecuador
3759,49,Perú
3760,40,México
3761,43,Costa Rica
3762,35,Argentina
3763,36,Venezuela
3764,51,Colombia
3765,37,Perú
3766,33,España
3767,41,España
3768,37,Honduras
3769,23,Colombia
3770,52,México
3771,45,España
3772,44,Venezuela
3773,27,Perú
3774,55,Chile
3775,59,Argentina
3776,39,México
3777,46,Chile
3778,29,México
3779,34,Chile
3780,49,Perú
3781,43,Argentina
3782,84,España
3783,38,Bolívia
3784,40,Venezuela
3785,29,México
3786,32,Chile
3787,36,España
3788,38,Cuba
3789,34,Colombia
3790,44,España
3791,36,Bolívia
3792,56,Costa Rica
3793,48,Colombia
3794,48,Perú
3795,31,Cuba
3796,32,Paraguay
3797,34,México
3798,54,España
3799,37,Colombia
3800,64,Venezuela
3801,71,Perú
3802,22,España
3803,34,Argentina
3804,64,Colombia
3805,46,Nicaragua
3806,63,Venezuela
3807,48,Perú
3808,29,Colombia
3809,40,México
3810,50,España
3811,45,Venezuela
3812,47,México
3813,47,El Salvador
3814,32,Perú
3815,39,México
3816,40,Venezuela
3817,38,España
3818,35,Ecuador
3819,42,Colombia
3820,30,Cuba
3821,48,República Dominicana
3822,42,México
3823,37,México
3824,40,Ecuador
3825,76,México
3826,68,México
3827,34,México
3828,46,España
3829,46,Perú
3830,37,Bolívia
3831,43,Cuba
3832,35,Cuba
3833,44,Bolívia
3835,23,México
3836,40,Perú
3837,22,Nicaragua
3838,26,México
3840,29,Guatemala
3841,40,México
3842,36,Venezuela
3843,26,Perú
3844,39,Argentina
3845,40,Argentina
3846,45,España
3847,41,Colombia
3848,42,México
3849,23,Chile
3850,36,Colombia
3851,64,México
3852,43,Uruguay
3853,42,México
3854,30,España
3855,53,Colombia
3856,32,Costa Rica
3857,39,Argentina
3858,30,Puerto Rico
3859,28,Perú
3860,76,Perú
3861,43,Honduras
3862,30,Colombia
3863,30,España
3864,60,México
3865,53,Cuba
3866,25,Chile
3867,48,México
3868,41,Chile
3869,23,México
3870,43,Colombia
3871,50,España
3872,41,México
3873,31,Argentina
3874,39,México
3875,50,República Dominicana
3876,52,México
3877,43,Guatemala
3878,44,México
3879,50,Chile
3880,26,Chile
3881,72,México
3882,44,México
3883,46,México
3884,35,Argentina
3885,39,España
3886,53,Colombia
3887,45,México
3888,42,Colombia
3889,39,Colombia
3890,53,México
3891,32,Paraguay
3892,48,Colombia
3893,54,Perú
3894,40,México
3895,68,México
3896,42,Perú
3897,29,Argentina
3898,61,Colombia
3899,38,México
3900,28,México
3901,54,Bolívia
3902,50,Ecuador
3903,35,México
3904,20,Argentina
3905,59,Perú
3906,50,México
3907,40,Perú
3908,30,Chile
3909,48,Colombia
3910,34,Ecuador
3911,59,Uruguay
3913,49,Venezuela
3914,45,Puerto Rico
3915,38,Colombia
3916,34,Chile
3917,35,México
3918,37,Venezuela
3919,39,México
3920,65,México
3921,36,Chile
3922,36,Colombia
3923,36,Venezuela
3924,36,México
3925,44,Honduras
3926,57,España
3927,51,México
3928,35,México
3929,62,Perú
3930,37,Perú
3931,38,Venezuela
3932,48,México
3933,37,Perú
3934,43,Venezuela
3935,25,Chile
3936,60,España
3937,33,México
3938,56,México
3939,60,Venezuela
3940,62,Perú
3941,42,Venezuela
3942,47,Panamá
3943,40,México
3944,54,México
3945,58,Ecuador
3946,33,México
3947,30,Costa Rica
3948,47,Paraguay
3949,60,Colombia
3950,33,Venezuela
3951,34,Argentina
3952,34,Perú
3953,59,Chile
3954,71,España
3955,33,México
3956,44,Perú
3957,38,Ecuador
3958,36,México
3959,34,México
3960,79,España
3961,54,Colombia
3962,36,Bolívia
3963,29,Colombia
3964,56,España
3965,33,Venezuela
3966,31,Guatemala
3967,48,Argentina
3968,28,Colombia
3969,33,Ecuador
3970,42,Colombia
3971,27,Ecuador
3972,47,Argentina
3973,47,Bolívia
3974,30,El Salvador
3975,58,República Dominicana
3976,29,México
3977,58,Guatemala
3978,37,México
3979,38,México
3980,61,España
3981,48,Ecuador
3982,39,México
3983,42,España
3984,45,Ecuador
3985,37,Nicaragua
3986,41,España
3987,37,España
3988,42,Puerto Rico
3989,52,México
3990,38,Puerto Rico
3991,46,Colombia
3992,43,Argentina
3993,28,México
3994,47,Paraguay
3995,43,Colombia
3996,37,Puerto Rico
3997,34,México
3998,35,Colombia
3999,63,Argentina
4000,50,México
4001,27,Paraguay
4002,30,Bolívia
4003,46,España
4004,35,Paraguay
4005,41,México
4006,49,Argentina
4007,36,Nicaragua
4008,38,México
4009,44,Colombia
4010,53,Argentina
4011,44,Argentina
4012,39,Perú
4013,59,Argentina
4014,52,Argentina
4015,44,Colombia
4016,39,El Salvador
4017,36,México
4018,40,Perú
4019,42,España
4020,36,República Dominicana
4021,45,México
4022,67,Venezuela
4023,31,Ecuador
4024,35,Honduras
4025,42,México
4026,22,México
4027,52,Argentina
4028,37,México
4029,43,México
4030,48,México
4031,65,República Dominicana
4032,31,Perú
4033,26,Perú
4034,56,Argentina
4035,56,Argentina
4036,61,España
4037,37,Perú
4038,35,Colombia
4039,22,México
4040,26,Argentina
4041,45,México
4042,46,Venezuela
4043,45,México
4044,50,El Salvador
4045,30,México
4046,62,México
4047,40,México
4049,67,México
4050,34,Chile
4051,37,Colombia
4052,41,Ecuador
4053,39,España
4054,49,México
4055,45,Colombia
4056,35,Perú
4057,71,España
4058,39,México
4059,78,Colombia
4060,44,México
4061,26,México
4062,26,República Dominicana
4063,59,Cuba
4064,57,República Dominicana
4065,71,España
4066,32,Colombia
4067,40,Ecuador
4068,50,Guatemala
4069,52,México
4070,53,Colombia
4071,44,España
4072,35,México
4073,31,Uruguay
4074,57,México
4075,44,República Dominicana
4076,32,Venezuela
4077,42,Venezuela
4078,26,México
4079,38,Colombia
4080,34,Chile
4081,45,República Dominicana
4082,26,Nicaragua
4083,42,México
4084,44,España
4085,38,Panamá
4086,43,Nicaragua
4087,54,México
4088,77,México
4089,46,Colombia
4090,52,El Salvador
4091,35,España
4092,40,Cuba
4093,42,Venezuela
4094,30,México
4095,40,México
4096,62,México
4097,49,México
4098,49,Perú
4099,42,Colombia
4100,41,Guatemala
4101,44,España
4102,47,Perú
4103,46,Uruguay
4104,41,Guatemala
4105,34,Argentina
4106,31,Nicaragua
4107,22,Argentina
4108,55,México
4109,43,Venezuela
4110,57,Argentina
4111,62,México
4112,47,Uruguay
4113,45,México
4114,33,México
4115,38,México
4116,51,Paraguay
4117,28,México
4118,22,España
4119,36,España
4120,34,México
4121,45,México
4122,49,Colombia
4123,40,Argentina
4124,55,Venezuela
4125,40,México
4126,46,México
4127,49,México
4128,35,México
4129,26,Colombia
4130,33,Perú
4131,60,Costa Rica
4132,27,Guatemala
4133,35,Argentina
4134,45,Guatemala
4135,47,Perú
4136,53,Chile
4137,29,España
4138,39,Argentina
4139,45,Venezuela
4140,61,Colombia
4141,37,México
4142,39,Perú
4143,45,El Salvador
4144,41,Paraguay
4145,37,Perú
4146,33,España
4147,24,Argentina
4148,32,México
4149,39,Ecuador
4150,44,España
4151,49,El Salvador
4152,48,Ecuador
4153,24,México
4154,49,Venezuela
4155,61,México
4156,51,Perú
4157,41,Cuba
4158,39,México
4159,43,México
4160,43,Colombia
4161,49,Perú
4162,81,Chile
4163,29,Venezuela
4164,40,Colombia
4165,48,Venezuela
4166,50,Colombia
4167,80,Argentina
4168,36,Cuba
4169,40,España
4170,39,Ecuador
4171,43,México
4172,53,Colombia
4173,38,Perú
4174,59,Perú
4175,27,Argentina
4176,53,Perú
4177,31,México
4178,24,Chile
4179,53,Chile
4180,23,Nicaragua
4181,35,Ecuador
4182,28,México
4183,46,Colombia
4184,42,Colombia
4185,35,México
4186,45,Guatemala
4187,24,México
4189,34,Argentina
4190,70,Colombia
4191,50,México
4192,58,Uruguay
4193,48,Costa Rica
4194,26,Venezuela
4195,23,México
4196,47,Bolívia
4197,52,República Dominicana
4198,38,Chile
4199,31,España
4200,40,Colombia
4201,60,Bolívia
4202,40,Cuba
4203,36,Argentina
4204,58,Venezuela
4205,38,Venezuela
4206,31,Venezuela
4208,49,Guatemala
4209,32,México
4210,29,Colombia
4211,64,México
4212,33,Argentina
4213,43,Costa Rica
4215,24,El Salvador
4216,41,Colombia
4217,39,República Dominicana
4218,39,España
4219,52,Guatemala
4220,68,México
4221,26,Colombia
4222,36,Bolívia
4223,39,España
4224,52,Colombia
4225,42,España
4226,42,Chile
4227,55,Costa Rica
4228,35,Argentina
4229,58,España
4230,42,España
4231,25,Perú
4232,31,Colombia
4233,46,México
4234,43,Perú
4235,36,Colombia
4236,60,México
4237,81,Argentina
4238,55,España
4239,63,Colombia
4240,44,Costa Rica
4241,41,Perú
4242,46,Panamá
4243,23,Ecuador
4244,39,México
4245,46,Perú
4246,37,Ecuador
4247,22,Honduras
4248,35,México
4249,63,República Dominicana
4250,45,México
4251,47,Colombia
4252,37,España
4253,38,República Dominicana
4254,47,Colombia
4255,57,Perú
4256,29,Puerto Rico
4257,59,México
4258,36,México
4259,40,Perú
4260,51,Argentina
4261,28,Argentina
4262,41,España
4263,39,Perú
4264,33,Perú
4265,39,Uruguay
4266,56,Colombia
4267,42,Venezuela
4268,50,México
4269,28,Argentina
4270,37,México
4271,34,Argentina
4272,32,México
4273,58,Chile
4274,33,México
4275,46,Venezuela
4276,43,Argentina
4277,39,Chile
4278,35,El Salvador
4279,47,España
4280,37,México
4281,40,Chile
4282,35,España
4283,30,México
4284,49,Chile
4285,40,Colombia
4286,63,Chile
4287,34,Venezuela
4288,35,México
4289,36,Paraguay
4290,71,Argentina
4291,51,Argentina
4292,58,España
4293,54,Chile
4294,46,México
4295,51,España
4296,52,México
4297,38,México
4298,31,Perú
4299,38,Colombia
4300,74,México
4301,36,Nicaragua
4302,31,España
4303,27,Perú
4304,39,Bolívia
4305,47,México
4306,42,España
4307,58,Venezuela
4309,43,México
4310,36,España
4311,57,Colombia
4312,43,Ecuador
4313,45,Ecuador
4314,52,España
4315,47,México
4316,61,Argentina
4317,57,Bolívia
4318,36,Venezuela
4319,27,Guatemala
4320,51,Venezuela
4321,36,Venezuela
4322,40,Chile
4323,43,Panamá
4324,35,El Salvador
4325,38,Venezuela
4326,53,Costa Rica
4327,52,El Salvador
4328,50,España
4329,59,España
4330,28,Nicaragua
4331,48,Colombia
4332,30,México
4333,42,El Salvador
4334,30,México
4335,66,México
4336,37,Chile
4337,32,Argentina
4338,49,Argentina
4339,42,República Dominicana
4340,32,Colombia
4341,30,México
4342,46,España
4343,43,República Dominicana
4344,40,México
4345,50,España
4346,29,Guatemala
4347,63,Colombia
4348,72,España
4349,53,Bolívia
4350,51,República Dominicana
4351,29,Cuba
4352,51,México
4353,28,Guatemala
4354,29,España
4355,33,Cuba
4356,46,Chile
4357,51,Colombia
4358,40,México
4359,20,Argentina
4360,44,España
4361,65,Venezuela
4362,53,Chile
4363,59,México
4364,63,Bolívia
4365,54,México
4366,56,México
4367,24,Paraguay
4368,26,España
4369,35,Chile
4370,46,México
4371,30,México
4372,29,Argentina
4373,31,México
4374,46,Colombia
4375,27,Colombia
4376,44,Colombia
4377,34,México
4378,39,Argentina
4379,37,Honduras
4380,32,México
4381,33,Cuba
4382,37,Colombia
4383,46,Bolívia
4384,24,México
4385,72,España
4387,66,Perú
4388,36,Perú
4390,35,Perú
4391,57,Ecuador
4392,64,España
4393,55,México
4394,42,España
4395,38,México
4396,36,España
4397,50,Chile
4398,58,México
4399,51,Argentina
4400,60,Perú
4401,40,México
4402,62,Honduras
4403,28,México
4404,41,República Dominicana
4405,97,Colombia
4406,44,México
4407,47,Perú
4408,42,Colombia
4409,37,México
4410,37,Venezuela
4411,30,Chile
4412,28,Perú
4413,46,Venezuela
4414,31,México
4415,45,Nicaragua
4416,39,Colombia
4417,32,El Salvador
4418,32,Perú
4419,36,México
4420,44,Venezuela
4421,42,Nicaragua
4422,52,Paraguay
4423,36,República Dominicana
4424,31,Chile
4425,38,México
4426,63,Perú
4427,42,México
4428,34,Nicaragua
4430,30,Guatemala
4431,31,Costa Rica
4432,32,México
4433,67,Guatemala
4434,44,Perú
4435,37,Venezuela
4436,47,México
4437,33,México
4438,46,México
4439,25,Argentina
4440,33,Colombia
4441,44,México
4442,43,Venezuela
4443,40,Chile
4444,28,Colombia
4445,38,México
4446,24,México
4447,46,México
4448,51,Perú
4449,37,Honduras
4450,55,República Dominicana
4451,54,Honduras
4452,33,México
4453,24,Uruguay
4454,57,Nicaragua
4455,29,México
4456,36,México
4457,74,México
4458,38,Argentina
4459,37,México
4460,31,Venezuela
4461,37,Costa Rica
4462,45,México
4463,49,Argentina
4464,37,México
4465,57,Venezuela
4466,40,Argentina
4467,36,México
4468,9,El Salvador
4469,45,Perú
4470,40,Paraguay
4471,48,México
4473,40,Venezuela
4474,46,Argentina
4475,28,México
4476,35,Perú
4477,39,España
4478,27,Cuba
4479,31,México
4480,51,México
4481,53,México
4482,48,Uruguay
4483,37,Venezuela
4484,29,Colombia
4485,68,Honduras
4486,50,Venezuela
4487,38,Argentina
4488,33,El Salvador
4489,27,Ecuador
4490,42,República Dominicana
4491,48,España
4492,50,México
4493,50,México
4494,42,Argentina
4495,37,Perú
4496,46,Nicaragua
4497,39,México
4498,29,Argentina
4499,49,Ecuador
4500,39,Bolívia
4501,32,México
4502,33,Argentina
4503,44,Argentina
4504,37,México
4505,37,España
4506,54,Argentina
4507,42,España
4508,33,México
4509,35,México
4510,56,México
4511,51,México
4512,53,México
4513,20,Perú
4514,61,México
4515,41,México
4516,32,Chile
4517,34,Argentina
4518,41,Argentina
4519,42,México
4520,45,México
4521,48,México
4522,39,Guatemala
4523,52,México
4524,48,Nicaragua
4525,32,Colombia
4526,35,España
4527,40,Argentina
4528,53,México
4529,34,México
4530,57,Panamá
4532,35,México
4533,42,Venezuela
4534,33,Colombia
4535,35,Bolívia
4536,44,Perú
4537,52,Colombia
4538,60,España
4539,41,Argentina
4540,44,Guatemala
4541,47,México
4542,27,Panamá
4543,29,México
4544,32,Bolívia
4545,69,México
4546,38,México
4547,55,México
4548,36,España
4549,40,Argentina
4550,38,Costa Rica
4551,40,Argentina
4552,41,Nicaragua
4553,66,México
4554,50,Venezuela
4555,33,Venezuela
4556,41,México
4557,34,Chile
4558,45,México
4559,36,España
4560,44,República Dominicana
4561,41,México
4562,47,México
4564,45,México
4565,41,México
4566,46,México
4567,29,Argentina
4568,39,Argentina
4569,36,España
4570,61,España
4571,27,España
4572,32,México
4573,30,El Salvador
4574,73,Bolívia
4575,23,España
4576,36,Bolívia
4577,35,Perú
4578,43,Colombia
4579,55,Colombia
4580,36,Venezuela
4581,41,Venezuela
4582,38,Colombia
4583,24,México
4584,42,México
4585,28,España
4586,67,Venezuela
4587,26,México
4588,41,México
4589,28,México
4590,21,España
4591,58,España
4592,48,Venezuela
4593,43,México
4594,35,México
4595,55,Colombia
4596,54,Colombia
4597,24,Cuba
4598,53,Paraguay
4599,39,Honduras
4600,31,México
4601,30,España
4602,41,Colombia
4603,49,Argentina
4604,42,España
4605,44,México
4606,47,España
4607,31,México
4608,59,El Salvador
4609,37,México
4610,45,México
4611,34,Colombia
4612,41,Perú
4613,56,Honduras
4614,55,Venezuela
4615,32,España
4616,44,México
4617,39,Venezuela
4618,34,Perú
4619,43,El Salvador
4620,33,Colombia
4621,81,México
4622,57,México
4624,29,Argentina
4626,47,Argentina
4627,60,Argentina
4628,67,México
4629,55,México
4630,39,México
4631,25,Colombia
4632,46,Colombia
4633,39,México
4634,45,México
4635,44,Perú
4636,41,Cuba
4637,43,España
4638,29,Venezuela
4639,56,Colombia
4640,35,Venezuela
4641,55,España
4642,29,Argentina
4643,36,Colombia
4644,45,Perú
4645,22,México
4646,47,Chile
4647,56,Guatemala
4648,56,España
4649,22,España
4650,52,Venezuela
4651,43,Argentina
4652,30,Colombia
4653,46,Argentina
4654,35,México
4655,38,Puerto Rico
4656,25,México
4657,60,España
4658,49,España
4659,41,México
4660,50,México
4661,37,Bolívia
4662,44,España
4663,39,Perú
4664,59,Argentina
4665,40,México
4666,27,España
4667,35,Colombia
4668,52,Chile
4669,40,Costa Rica
4670,52,Argentina
4671,46,Argentina
4672,56,Perú
4673,52,Colombia
4674,58,España
4675,32,Paraguay
4676,33,Perú
4677,44,Perú
4678,59,Bolívia
4679,34,México
4680,63,México
4681,48,México
4682,35,Chile
4683,42,México
4684,44,Guatemala
4685,53,Colombia
4686,44,Argentina
4687,48,Perú
4688,42,Colombia
4689,62,México
4690,37,Paraguay
4691,40,México
4692,55,México
4693,44,México
4694,42,Paraguay
4695,52,Colombia
4696,35,Venezuela
4697,46,España
4698,45,Chile
4699,28,México
4701,50,Paraguay
4702,43,Guatemala
4703,38,Colombia
4704,32,Venezuela
4705,31,España
4706,49,México
4707,50,México
4708,40,Colombia
4709,44,Guatemala
4710,54,Argentina
4711,50,México
4712,47,Venezuela
4713,77,Bolívia
4714,32,Argentina
4715,31,España
4716,43,Venezuela
4717,71,Nicaragua
4718,32,Ecuador
4719,33,España
4720,29,México
4721,39,México
4722,54,México
4723,34,Cuba
4724,59,Argentina
4725,38,Colombia
4726,37,Colombia
4727,34,Ecuador
4728,24,México
4729,39,México
4730,39,Chile
4731,44,Honduras
4732,28,España
4733,33,España
4734,51,España
4735,44,Ecuador
4736,41,España
4737,28,Colombia
4738,32,Costa Rica
4739,43,México
4740,64,México
4741,25,Honduras
4742,71,República Dominicana
4743,34,Argentina
4744,97,Argentina
4745,39,México
4746,32,Colombia
4747,37,Colombia
4748,75,Cuba
4749,36,Nicaragua
4750,43,Venezuela
4751,37,Ecuador
4752,55,España
4753,39,España
4754,37,Colombia
4755,50,El Salvador
4756,39,Venezuela
4757,33,Chile
4758,48,Bolívia
4759,28,Bolívia
4760,62,El Salvador
4761,50,Argentina
4762,30,Argentina
4763,39,España
4764,55,Guatemala
4765,37,México
4766,36,Bolívia
4767,34,México
4768,34,España
4769,44,Venezuela
4770,71,España
4771,33,España
4772,46,México
4773,39,España
4774,36,España
4775,61,Venezuela
4776,24,Paraguay
4777,36,México
4778,68,Perú
4779,19,Guatemala
4780,27,Argentina
4781,49,España
4782,51,México
4783,80,España
4784,47,Nicaragua
4785,48,México
4786,46,El Salvador
4787,40,Cuba
4789,55,España
4790,33,México
4791,51,México
4792,46,Perú
4793,62,Argentina
4794,48,México
4795,56,Chile
4796,33,Paraguay
4797,37,España
4798,33,España
4799,33,México
4800,31,Colombia
4801,54,México
4802,61,México
4803,31,España
4804,53,Colombia
4805,44,México
4806,43,Ecuador
4807,53,México
4808,33,Costa Rica
4809,60,Argentina
4810,69,México
4811,32,Guatemala
4812,60,Costa Rica
4813,47,Argentina
4814,46,España
4815,53,México
4816,44,México
4817,34,Ecuador
4818,27,México
4819,44,Argentina
4820,36,Argentina
4821,47,Puerto Rico
4822,47,España
4823,46,México
4824,39,Bolívia
4825,46,Argentina
4826,38,Guatemala
4827,31,España
4828,52,México
4829,40,Honduras
4830,48,Cuba
4831,32,España
4832,43,México
4833,34,Bolívia
4834,34,Argentina
4835,42,Argentina
4836,67,México
4837,42,Bolívia
4838,48,Chile
4839,32,México
4840,40,España
4841,32,España
4842,49,México
4843,39,República Dominicana
4844,52,Costa Rica
4845,61,Chile
4846,43,España
4847,52,Nicaragua
4848,52,Colombia
4849,41,Argentina
4850,42,México
4851,37,Cuba
4852,46,Colombia
4853,38,Bolívia
4854,33,Guatemala
4855,44,Colombia
4856,29,Colombia
4857,55,México
4858,39,Cuba
4859,46,Perú
4860,47,México
4861,40,Colombia
4862,52,México
4863,36,Colombia
4864,53,Venezuela
4865,42,España
4866,43,Argentina
4867,42,Perú
4868,28,Colombia
4869,37,Argentina
4870,54,Puerto Rico
4871,31,Colombia
4873,43,México
4874,28,México
4875,41,Ecuador
4876,40,México
4877,26,México
4878,37,México
4879,52,Colombia
4880,40,Argentina
4881,25,España
4882,109,Bolívia
4883,28,Colombia
4884,40,Argentina
4885,49,Chile
4886,44,Guatemala
4887,36,Honduras
4888,53,El Salvador
4889,40,España
4890,53,El Salvador
4891,35,República Dominicana
4892,37,Argentina
4893,35,Chile
4894,46,Argentina
4895,48,Argentina
4896,50,Perú
4897,53,España
4898,29,Venezuela
4899,38,México
4900,43,República Dominicana
4901,34,República Dominicana
4902,51,México
4903,50,Bolívia
4904,38,España
4905,29,Colombia
4906,64,Colombia
4907,35,México
4908,34,México
4910,44,México
4911,47,Cuba
4912,47,El Salvador
4914,36,Colombia
4915,52,Cuba
4916,45,España
4917,41,México
4918,51,Colombia
4919,40,Colombia
4920,34,Colombia
4921,30,Argentina
4922,43,Argentina
4923,37,España
4924,45,República Dominicana
4925,40,Cuba
4926,37,México
4927,65,México
4928,27,México
4929,41,Perú
4930,38,España
4932,42,Venezuela
4933,48,Bolívia
4934,25,Colombia
4935,45,Argentina
4936,32,Argentina
4937,32,Chile
4938,47,México
4939,33,México
4940,45,España
4941,38,México
4942,58,Perú
4943,45,El Salvador
4944,46,Chile
4945,30,Colombia
4946,35,México
4947,51,Perú
4948,55,Argentina
4949,49,México
4950,49,Chile
4951,50,El Salvador
4952,53,Colombia
4953,47,Argentina
4954,31,Honduras
4955,33,Colombia
4956,62,El Salvador
4957,49,Argentina
4958,62,Guatemala
4959,13,Perú
4960,41,España
4961,38,México
4962,36,Venezuela
4963,33,México
4964,60,España
4966,65,Nicaragua
4967,62,Argentina
4970,35,Colombia
4971,24,México
4972,50,Venezuela
4973,38,Ecuador
4974,33,Argentina
4975,40,México
4976,57,Perú
4977,56,España
4978,26,Perú
4979,79,Chile
4980,42,México
4981,29,México
4982,46,Nicaragua
4983,41,México
4985,47,República Dominicana
4986,46,México
4987,32,España
4988,54,Venezuela
4990,48,Perú
4991,65,Perú
4992,43,Guatemala
4993,49,Perú
4994,68,México
4995,38,Colombia
4996,33,Perú
4997,48,México
4998,42,Paraguay
4999,39,México
5000,36,Chile
5001,36,México
5002,47,México
5003,42,Guatemala
5005,43,México
5006,43,Argentina
5007,66,Bolívia
5008,55,Ecuador
5009,54,Venezuela
5010,40,México
5011,41,Venezuela
5012,31,Colombia
5013,43,Colombia
5014,54,El Salvador
5015,30,Chile
5016,32,México
5017,46,Colombia
5018,48,España
5019,40,Chile
5020,31,Perú
5021,40,El Salvador
5022,31,Venezuela
5023,25,Guatemala
5024,52,Colombia
5025,36,España
5026,41,Perú
5027,45,Perú
5028,24,Argentina
5029,59,Perú
5030,35,México
5031,58,Puerto Rico
5032,27,Colombia
5033,40,España
5034,41,México
5035,44,España
5037,34,México
5038,12,México
5039,41,España
5040,49,Honduras
5041,56,Venezuela
5042,40,Colombia
5043,38,El Salvador
5044,42,Perú
5045,64,Costa Rica
5046,44,España
5047,49,México
5048,39,Venezuela
5049,57,España
5051,39,México
5052,30,Argentina
5053,47,Panamá
5054,59,Guatemala
5055,56,Venezuela
5056,59,Perú
5057,46,España
5058,74,Venezuela
5059,64,Ecuador
5060,38,Argentina
5061,51,Colombia
5062,36,Ecuador
5063,35,México
5064,45,México
5065,35,El Salvador
5066,17,México
5067,57,República Dominicana
5068,44,España
5069,54,Guatemala
5070,43,México
5071,53,Colombia
5072,48,Puerto Rico
5073,60,Chile
5074,36,Colombia
5075,39,Perú
5076,31,Venezuela
5077,45,México
5078,43,México
5079,42,Guatemala
5080,28,Perú
5081,35,Puerto Rico
5082,48,Cuba
5083,21,Colombia
5084,45,Venezuela
5085,27,Argentina
5086,28,México
5087,37,Argentina
5088,35,Chile
5089,28,España
5090,50,España
5091,37,Argentina
5092,57,Bolívia
5093,39,Bolívia
5094,27,Venezuela
5095,37,Bolívia
5096,97,Argentina
5097,35,Cuba
5098,42,Argentina
5099,40,Paraguay
5100,52,Argentina
5101,46,México
5102,41,El Salvador
5103,34,Argentina
5104,61,México
5105,44,México
5106,26,Cuba
5107,45,España
5108,42,Ecuador
5109,57,México
5110,38,México
5111,50,Guatemala
5112,38,Paraguay
5113,34,Venezuela
5114,38,México
5115,47,Venezuela
5116,56,Colombia
5117,70,Perú
5118,38,Chile
5119,66,Honduras
5120,29,México
5121,43,México
5122,38,México
5123,41,México
5124,45,Chile
5125,44,Nicaragua
5126,49,México
5127,42,República Dominicana
5128,41,Ecuador
5129,49,México
5130,44,México
5131,43,México
5132,45,México
5133,55,El Salvador
5134,31,España
5135,39,Colombia
5136,47,México
5137,49,República Dominicana
5138,40,Colombia
5139,40,México
5140,37,México
5141,32,Venezuela
5142,53,México
5143,54,Colombia
5144,42,México
5145,53,Honduras
5146,74,México
5147,42,España
5149,31,México
5150,35,España
5151,50,Argentina
5152,39,Argentina
5153,27,Paraguay
5154,41,México
5155,48,España
5156,44,Argentina
5157,53,Colombia
5158,30,Paraguay
5159,63,Ecuador
5160,43,México
5161,38,España
5162,49,Perú
5163,33,México
5164,37,Colombia
5165,57,Colombia
5166,49,Perú
5167,41,Argentina
5168,51,España
5169,43,México
5170,53,México
5171,31,Ecuador
5172,31,Paraguay
5173,46,México
5174,51,México
5175,40,Cuba
5176,30,Venezuela
5177,65,México
5178,68,Venezuela
5179,30,Chile
5180,55,México
5181,48,Chile
5182,36,México
5183,4,México
5184,26,España
5185,50,Bolívia
5186,57,México
5187,36,México
5188,49,Argentina
5189,36,México
5190,48,El Salvador
5191,39,Paraguay
5192,62,Perú
5193,56,Uruguay
5194,67,Argentina
5195,46,Venezuela
5196,34,México
5197,42,México
5198,53,Argentina
5199,47,México
5200,28,Chile
5201,41,México
5202,41,República Dominicana
5203,65,España
5204,44,México
5205,30,Cuba
5206,36,México
5207,49,Colombia
5208,54,Venezuela
5209,30,México
5210,41,México
5211,48,México
5212,52,España
5213,44,Venezuela
5214,38,Venezuela
5215,27,República Dominicana
5216,41,Nicaragua
5217,47,México
5218,35,Colombia
5219,26,México
5220,35,España
5221,57,Guatemala
5222,44,Cuba
5223,46,Bolívia
5224,46,El Salvador
5225,56,México
5226,38,México
5227,57,México
5228,18,México
5229,43,México
5230,36,México
5231,32,México
5232,30,México
5233,49,Costa Rica
5234,31,Venezuela
5235,37,España
5236,49,España
5237,30,México
5238,34,México
5239,36,México
5240,48,México
5241,33,España
5242,43,España
5243,34,Argentina
5244,36,México
5245,64,Perú
5247,55,México
5248,49,Perú
5249,39,España
5250,42,Venezuela
5251,37,México
5252,24,España
5253,50,España
5254,34,Argentina
5255,31,México
5256,62,Argentina
5257,57,Bolívia
5258,41,México
5259,73,Ecuador
5260,79,Colombia
5261,31,Honduras
5262,47,El Salvador
5263,66,República Dominicana
5264,32,Colombia
5265,69,México
5266,34,Colombia
